@timestamp,data.win.system.eventID,agent.name,data.win.eventdata.authenticationPackageName,data.win.system.processID,data.win.system.systemTime,data.win.eventdata.logonType,data.win.eventdata.logonProcessName,data.win.eventdata.targetUserName
2025-04-18 14:25:18.654,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:26:31.0780422Z,5,Advapi,SYSTEM
2025-04-18 14:23:13.491,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T09:23:13.8527858Z,5,Advapi,SYSTEM
2025-04-18 14:23:11.243,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T09:23:11.6005286Z,5,Advapi,SYSTEM
2025-04-18 14:22:06.072,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:23:26.9342199Z,5,Advapi,SYSTEM
2025-04-18 14:21:06.306,4624,LAB3-18,Negotiate,1056,2025-04-18T09:22:16.0692131Z,5,Advapi,SYSTEM
2025-04-18 14:20:01.026,4624,LAB3-18,Negotiate,1056,2025-04-18T09:21:10.7639869Z,5,Advapi,SYSTEM
2025-04-18 14:19:43.923,4624,LAB3-10,Negotiate,1088,2025-04-18T09:19:50.0410230Z,5,Advapi,SYSTEM
2025-04-18 14:19:43.918,4624,LAB3-10,Negotiate,1088,2025-04-18T09:19:49.7639954Z,5,Advapi,SYSTEM
2025-04-18 14:19:43.912,4624,LAB3-10,Negotiate,1088,2025-04-18T09:19:49.7435244Z,5,Advapi,SYSTEM
2025-04-18 14:19:40.674,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:21:12.3438102Z,5,Advapi,SYSTEM
2025-04-18 14:19:36.508,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:21:08.6308043Z,5,Advapi,SYSTEM
2025-04-18 14:19:36.507,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:21:08.4937794Z,5,Advapi,SYSTEM
2025-04-18 14:19:29.640,4624,LAB3-10,Negotiate,1088,2025-04-18T09:19:36.5725424Z,5,Advapi,SYSTEM
2025-04-18 14:19:29.635,4624,LAB3-10,Negotiate,1088,2025-04-18T09:19:36.1436536Z,5,Advapi,SYSTEM
2025-04-18 14:18:41.551,4624,LAB3-10,Negotiate,1088,2025-04-18T09:18:50.4224727Z,5,Advapi,SYSTEM
2025-04-18 14:18:41.548,4624,LAB3-10,Negotiate,1088,2025-04-18T09:18:50.3483084Z,5,Advapi,SYSTEM
2025-04-18 14:18:07.250,4624,LAB3-11,Negotiate,1052,2025-04-18T09:18:03.9699817Z,5,Advapi,SYSTEM
2025-04-18 14:18:04.858,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T09:18:05.2123434Z,5,Advapi,SYSTEM
2025-04-18 14:17:14.500,4624,LAB3-10,Negotiate,1088,2025-04-18T09:17:26.4041268Z,5,Advapi,SYSTEM
2025-04-18 14:17:14.496,4624,LAB3-10,Negotiate,1088,2025-04-18T09:17:26.3784632Z,5,Advapi,SYSTEM
2025-04-18 14:17:14.490,4624,LAB3-10,Negotiate,1088,2025-04-18T09:17:26.1170686Z,5,Advapi,SYSTEM
2025-04-18 14:16:39.100,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:18:13.8755079Z,5,Advapi,SYSTEM
2025-04-18 14:16:24.953,4624,LAB3-10,Negotiate,1088,2025-04-18T09:16:36.5727959Z,5,Advapi,SYSTEM
2025-04-18 14:15:24.361,4624,LAB3-10,Negotiate,1088,2025-04-18T09:15:36.1558267Z,5,Advapi,SYSTEM
2025-04-18 14:15:24.355,4624,LAB3-10,Negotiate,1088,2025-04-18T09:15:35.9834477Z,5,Advapi,SYSTEM
2025-04-18 14:13:40.598,4624,LAB3-10,Negotiate,1088,2025-04-18T09:13:52.2361047Z,5,Advapi,SYSTEM
2025-04-18 14:11:42.275,4624,LAB3-10,Negotiate,1088,2025-04-18T09:11:53.9037359Z,5,Advapi,SYSTEM
2025-04-18 14:11:27.710,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:12:49.3048790Z,5,Advapi,SYSTEM
2025-04-18 14:11:10.170,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:12:26.3932171Z,5,Advapi,SYSTEM
2025-04-18 14:11:10.169,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:12:26.0340286Z,5,Advapi,SYSTEM
2025-04-18 14:11:07.839,4624,LAB3-11,Negotiate,1052,2025-04-18T09:11:04.6223799Z,5,Advapi,SYSTEM
2025-04-18 14:09:51.155,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T09:09:51.5231442Z,5,Advapi,SYSTEM
2025-04-18 14:09:48.413,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:10:37.6690625Z,5,Advapi,SYSTEM
2025-04-18 14:09:14.981,4624,LAB3-11,Negotiate,1052,2025-04-18T09:09:11.7995670Z,5,Advapi,SYSTEM
2025-04-18 14:08:46.987,4624,LAB3-10,Negotiate,1088,2025-04-18T09:09:08.8792795Z,5,Advapi,SYSTEM
2025-04-18 14:08:34.670,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T09:08:35.0479390Z,5,Advapi,SYSTEM
2025-04-18 14:08:02.511,4624,LAB3-10,Negotiate,1088,2025-04-18T09:08:33.2641637Z,5,Advapi,SYSTEM
2025-04-18 14:07:13.852,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:07:12.8456982Z,5,Advapi,SYSTEM
2025-04-18 14:07:07.360,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:07:04.5748548Z,5,Advapi,SYSTEM
2025-04-18 14:06:13.582,4624,LAB3-18,Negotiate,1056,2025-04-18T09:07:23.7499045Z,5,Advapi,SYSTEM
2025-04-18 14:04:47.853,4624,LAB3-18,Negotiate,1056,2025-04-18T09:05:58.0770920Z,5,Advapi,SYSTEM
2025-04-18 14:04:46.121,4625,LAB3-18,Negotiate,1056,2025-04-18T09:05:56.3329522Z,2,User32,bsit22f.0005
2025-04-18 14:04:38.319,4624,LAB3-18,Negotiate,1056,2025-04-18T09:05:48.6018001Z,5,Advapi,SYSTEM
2025-04-18 14:04:38.318,4624,LAB3-18,Negotiate,1056,2025-04-18T09:05:48.5541174Z,5,Advapi,SYSTEM
2025-04-18 14:04:33.945,4624,LAB3-18,Negotiate,1056,2025-04-18T09:05:44.1554146Z,5,Advapi,SYSTEM
2025-04-18 14:04:24.445,4624,LAB3-10,Negotiate,1088,2025-04-18T09:05:35.8734718Z,5,Advapi,SYSTEM
2025-04-18 14:03:47.188,4624,CP-AKT-002912,Kerberos,1048,2025-04-18T09:03:44.4022839Z,3,Kerberos,ADMANAGER$
2025-04-18 14:03:19.811,4624,LAB3-10,Negotiate,1088,2025-04-18T09:04:31.4714493Z,5,Advapi,SYSTEM
2025-04-18 14:03:19.806,4624,LAB3-10,Negotiate,1088,2025-04-18T09:04:31.2102500Z,5,Advapi,SYSTEM
2025-04-18 14:03:18.832,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T09:03:19.2265191Z,5,Advapi,SYSTEM
2025-04-18 14:03:01.514,4624,LAB3-10,Negotiate,1088,2025-04-18T09:04:13.4861033Z,5,Advapi,SYSTEM
2025-04-18 14:03:01.513,4624,LAB3-10,Negotiate,1088,2025-04-18T09:04:12.5954951Z,5,Advapi,SYSTEM
2025-04-18 14:02:46.667,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T09:02:47.0642223Z,5,Advapi,SYSTEM
2025-04-18 14:02:09.552,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:02:06.7567147Z,5,Advapi,SYSTEM
2025-04-18 14:01:57.554,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:01:54.7614894Z,2,User32,bsit22f.0038
2025-04-18 14:01:54.991,4624,CP-AKT-002912,Kerberos,1048,2025-04-18T09:01:49.4378620Z,3,Kerberos,ADMANAGER$
2025-04-18 14:01:54.976,4624,CP-AKT-002912,NTLM,1048,2025-04-18T09:01:49.4288288Z,3,NtLmSsp,ADMANAGER$
2025-04-18 14:01:54.960,4625,CP-AKT-002912,Negotiate,1048,2025-04-18T09:01:43.2610673Z,2,User32,bsit22f.0038
2025-04-18 14:01:54.945,4624,CP-AKT-002912,Kerberos,1048,2025-04-18T09:01:42.7210060Z,3,Kerberos,Administrator
2025-04-18 14:01:54.930,4624,CP-AKT-002912,Kerberos,1048,2025-04-18T09:01:42.6451026Z,3,Kerberos,Administrator
2025-04-18 14:01:54.916,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T09:01:08.3913183Z,5,Advapi,SYSTEM
2025-04-18 14:01:17.126,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T09:01:17.5163116Z,5,Advapi,SYSTEM
2025-04-18 14:00:45.424,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:57.1124960Z,5,Advapi,SQLTELEMETRY$SQLEXPRESS
2025-04-18 14:00:45.403,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:56.8319398Z,5,Advapi,SQLTELEMETRY
2025-04-18 14:00:44.087,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:55.4929786Z,5,Advapi,SYSTEM
2025-04-18 14:00:42.829,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:54.1905289Z,5,Advapi,MSSQLSERVER
2025-04-18 14:00:41.751,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:53.1237983Z,5,Advapi,MSSQL$SQLEXPRESS
2025-04-18 14:00:32.351,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:43.7581858Z,5,Advapi,SYSTEM
2025-04-18 14:00:27.624,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:39.1215161Z,5,Advapi,SYSTEM
2025-04-18 14:00:27.618,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:39.0497103Z,5,Advapi,SYSTEM
2025-04-18 14:00:21.512,4625,LAB3-10,Negotiate,1088,2025-04-18T09:01:32.9870630Z,2,CredPro,administrator
2025-04-18 14:00:21.511,4625,LAB3-10,Negotiate,1088,2025-04-18T09:01:32.9386595Z,11,CredPro,administrator
2025-04-18 14:00:16.092,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:27.5153654Z,11,CredPro,bsit22f.0020
2025-04-18 13:59:49.427,4624,LAB3-10,Negotiate,1088,2025-04-18T09:01:00.8396453Z,5,Advapi,SYSTEM
2025-04-18 13:59:35.930,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:47.3425704Z,5,Advapi,SYSTEM
2025-04-18 13:59:32.426,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:42.7027626Z,5,Advapi,SYSTEM
2025-04-18 13:59:28.942,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:40.3372727Z,5,Advapi,SYSTEM
2025-04-18 13:59:27.444,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:39.0920685Z,5,Advapi,SYSTEM
2025-04-18 13:59:27.443,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:38.8561046Z,5,Advapi,SYSTEM
2025-04-18 13:59:25.820,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:37.3610695Z,5,Advapi,SYSTEM
2025-04-18 13:59:25.819,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:37.2454742Z,5,Advapi,SYSTEM
2025-04-18 13:59:24.201,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:35.6141740Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.277,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:30.7384911Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.261,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:30.7384284Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.230,4624,LAB3-10,Kerberos,1088,2025-04-18T09:00:30.7018962Z,3,Kerberos,LAB3-10$
2025-04-18 13:59:21.199,4624,LAB3-10,Kerberos,1088,2025-04-18T09:00:30.4862910Z,3,Kerberos,ADMANAGER$
2025-04-18 13:59:21.186,4624,LAB3-10,NTLM,1088,2025-04-18T09:00:30.4838777Z,3,NtLmSsp,ADMANAGER$
2025-04-18 13:59:21.168,4624,LAB3-10,Kerberos,1088,2025-04-18T09:00:30.4714282Z,3,Kerberos,Administrator
2025-04-18 13:59:21.152,4624,LAB3-10,NTLM,1088,2025-04-18T09:00:30.4285486Z,3,NtLmSsp,Administrator
2025-04-18 13:59:21.146,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:58.1243809Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.146,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:53.9817467Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.146,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:53.2924919Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.146,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:54.4192098Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.146,4624,LAB3-10,Kerberos,1088,2025-04-18T09:00:30.2861066Z,3,Kerberos,LAB3-10$
2025-04-18 13:59:21.146,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.8105010Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.146,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:58.2180520Z,5,Advapi,SYSTEM
2025-04-18 13:59:21.146,4624,LAB3-10,Negotiate,1088,2025-04-18T09:00:13.4187577Z,11,User32,bsit22f.0020
2025-04-18 13:59:20.996,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.3870878Z,5,Advapi,SYSTEM
2025-04-18 13:59:20.980,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.2730117Z,5,Advapi,SYSTEM
2025-04-18 13:59:20.965,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.2348183Z,5,Advapi,SYSTEM
2025-04-18 13:59:20.949,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.2345008Z,5,Advapi,SYSTEM
2025-04-18 13:59:20.933,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.2342801Z,5,Advapi,SYSTEM
2025-04-18 13:59:20.918,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.2338844Z,5,Advapi,SYSTEM
2025-04-18 13:59:20.902,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.2331519Z,5,Advapi,SYSTEM
2025-04-18 13:59:20.891,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.2329852Z,5,Advapi,SYSTEM
2025-04-18 13:59:20.891,4624,LAB3-10,Negotiate,1088,2025-04-18T08:59:52.2326771Z,5,Advapi,SYSTEM
2025-04-18 13:59:05.100,4624,LAB3-11,Negotiate,1052,2025-04-18T08:59:01.9357640Z,5,Advapi,SYSTEM
2025-04-18 13:59:05.100,4624,LAB3-11,Negotiate,1052,2025-04-18T08:59:01.9157933Z,5,Advapi,SYSTEM
2025-04-18 13:58:05.190,4624,LAB3-18,Negotiate,1056,2025-04-18T08:59:15.5418401Z,5,Advapi,SYSTEM
2025-04-18 13:58:01.008,4624,LAB3-18,Negotiate,1056,2025-04-18T08:59:11.3560523Z,5,Advapi,SYSTEM
2025-04-18 13:57:35.448,4624,LAB3-18,Negotiate,1056,2025-04-18T08:58:45.8044186Z,5,Advapi,SYSTEM
2025-04-18 13:57:34.134,4624,LAB3-11,Negotiate,1052,2025-04-18T08:57:30.9496189Z,5,Advapi,SYSTEM
2025-04-18 13:57:00.654,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:57:01.0449097Z,5,Advapi,SYSTEM
2025-04-18 13:55:56.976,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:55:57.3695560Z,5,Advapi,SYSTEM
2025-04-18 13:54:08.183,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:54:04.5392006Z,5,Advapi,SYSTEM
2025-04-18 13:54:05.041,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:54:01.9489785Z,5,Advapi,SYSTEM
2025-04-18 13:54:05.026,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:54:01.8742381Z,2,Advapi,DWM-3
2025-04-18 13:54:05.009,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:54:01.8742270Z,2,Advapi,DWM-3
2025-04-18 13:54:04.979,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:54:01.8360371Z,2,Advapi,UMFD-3
2025-04-18 13:54:00.308,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:53:57.1488165Z,5,Advapi,SYSTEM
2025-04-18 13:53:39.491,4624,CP-AKT-000210,Negotiate,1044,2025-04-18T08:54:50.4133555Z,5,Advapi,SYSTEM
2025-04-18 13:53:39.490,4624,CP-AKT-000210,Negotiate,1044,2025-04-18T08:54:50.3759015Z,5,Advapi,SYSTEM
2025-04-18 13:53:37.811,4624,CP-AKT-000210,Negotiate,1044,2025-04-18T08:54:48.7680566Z,5,Advapi,SYSTEM
2025-04-18 13:53:37.796,4624,CP-AKT-000210,Negotiate,1044,2025-04-18T08:54:48.7679526Z,2,Advapi,DWM-2
2025-04-18 13:53:37.780,4624,CP-AKT-000210,Negotiate,1044,2025-04-18T08:54:48.7679366Z,2,Advapi,DWM-2
2025-04-18 13:53:37.748,4624,CP-AKT-000210,Negotiate,1044,2025-04-18T08:54:48.7664682Z,5,Advapi,SYSTEM
2025-04-18 13:53:37.735,4624,CP-AKT-000210,Negotiate,1044,2025-04-18T08:54:48.6131156Z,2,Advapi,UMFD-2
2025-04-18 13:53:35.953,4624,LAB3-10,Negotiate,1056,2025-04-18T08:54:46.9342833Z,5,Advapi,SYSTEM
2025-04-18 13:53:33.782,4624,CP-AKT-000210,Negotiate,1044,2025-04-18T08:54:44.6574906Z,5,Advapi,SYSTEM
2025-04-18 13:53:10.854,4624,LAB3-11,Negotiate,1052,2025-04-18T08:53:07.6949658Z,5,Advapi,SYSTEM
2025-04-18 13:53:00.703,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:52:57.5589546Z,5,Advapi,SYSTEM
2025-04-18 13:52:52.023,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:52:52.4172987Z,5,Advapi,SYSTEM
2025-04-18 13:52:36.674,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:52:33.5436713Z,5,Advapi,SYSTEM
2025-04-18 13:52:19.882,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:52:20.2746597Z,5,Advapi,SYSTEM
2025-04-18 13:51:29.246,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:51:26.1158617Z,5,Advapi,SYSTEM
2025-04-18 13:51:09.108,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:51:09.5013257Z,5,Advapi,SYSTEM
2025-04-18 13:50:54.495,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:50:54.8873012Z,5,Advapi,SYSTEM
2025-04-18 13:50:51.175,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:50:51.5669761Z,5,Advapi,SYSTEM
2025-04-18 13:50:43.542,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:50:44.0121014Z,5,Advapi,SYSTEM
2025-04-18 13:50:43.533,4624,DESKTOP-5JEIKFF,Negotiate,1012,2025-04-18T08:50:43.9206842Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.710,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:46:32.0511301Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.692,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:43:17.6156664Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.677,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:36:50.6872708Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.663,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:35:48.3257726Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.647,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:35:48.1667178Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.642,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:35:47.8336425Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.626,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:32:35.0368007Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.624,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:31:07.5080452Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.608,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:31:07.4466372Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.605,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:25:53.6372220Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.591,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:25:51.4713563Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.576,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:25:47.3033082Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.542,4624,CP-AKT-002912,Kerberos,1048,2025-04-18T08:25:16.5190113Z,3,Kerberos,CP-AKT-002912$
2025-04-18 13:48:40.518,4624,CP-AKT-002912,Kerberos,1048,2025-04-18T08:25:15.3819703Z,3,Kerberos,CP-AKT-002912$
2025-04-18 13:48:40.493,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:21:10.5217700Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.477,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:21:01.4514997Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.462,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:21:01.4250510Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.460,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:55.1319188Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.443,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:52.5217322Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.428,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:52.4762124Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.414,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:48.5115399Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.410,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:47.5842071Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.392,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:47.3887222Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.377,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:45.9426677Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.361,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:45.4559410Z,2,Advapi,DWM-2
2025-04-18 13:48:40.345,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:45.4559303Z,2,Advapi,DWM-2
2025-04-18 13:48:40.341,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:45.4556296Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.310,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:45.4153654Z,2,Advapi,UMFD-2
2025-04-18 13:48:40.272,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:45.3177001Z,2,User32,fscmed24f.0056
2025-04-18 13:48:40.219,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:43.1674846Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.178,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:20:42.9108662Z,2,Advapi,fscmed24f.0056
2025-04-18 13:48:40.134,4625,CP-AKT-002912,Negotiate,1048,2025-04-18T08:19:55.1765566Z,2,User32,fscmed24f.0056
2025-04-18 13:48:40.110,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:19:20.7101369Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.076,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:18:10.8270104Z,5,Advapi,SYSTEM
2025-04-18 13:48:40.045,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:16:27.7963389Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.949,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:07:09.2664333Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.878,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T08:04:33.1800980Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.827,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T07:40:01.9752939Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.797,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T07:40:01.9325622Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.778,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T07:40:01.4904444Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.761,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T07:40:00.5089542Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.720,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T07:38:32.7340149Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.706,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T07:38:14.4896696Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.691,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T07:35:55.6074875Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.658,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T07:33:44.1063757Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.618,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:55:31.4122027Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.559,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:55:27.2372825Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.511,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:47:04.1076169Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.475,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:45:17.1338923Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.410,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:44:13.2465430Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.381,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:44:13.2000098Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.329,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:41:10.1441663Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.260,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:39:34.7721490Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.197,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:35:32.4124268Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.158,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:34:40.8134912Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.115,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:34:36.9206592Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.094,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:34:35.0756042Z,5,Advapi,SYSTEM
2025-04-18 13:48:39.059,4624,CP-AKT-002912,Negotiate,1048,2025-04-18T06:31:33.7507255Z,5,Advapi,SYSTEM
2025-04-18 13:48:38.995,4624,CP-AKT-002912,Kerberos,1048,2025-04-18T06:30:15.1369093Z,3,Kerberos,CP-AKT-002912$
2025-04-18 13:48:38.926,4624,CP-AKT-002912,Kerberos,1048,2025-04-18T06:30:14.7889186Z,3,Kerberos,CP-AKT-002912$
